cluster_id,claim,coverage,support,wisdom_score,x,y
9737,Chuir sin an clamhan gobhlach am measg nan cearc. Translation: That put the red kite among the hens. That put the cat among the pigeons. That put the hawk among the chickens. Quoted in BBC 's educational programme Litir do Luchd-ionnsachaidh ( Litir 480 ) by Ruairidh MacIlleathain (2008).,1,1,1.3,-0.20806381,-4.263786
9738,tra il dire e il fare c'è di mezzo il mare.,1,1,1.3,-3.4863756,9.3181
9739,Reisuss om monta mutkaa. (Hollola) (PLK) The journey has many curves.,1,1,1.3,-0.7472263,0.7816309
9740,"present, none without excuse"" (French).",1,1,1.3,6.579188,9.543267
9741,Translation: Money does not smell.,1,1,1.3,-0.8089729,-4.4238896
9742,அண்ணன் சேனையில் அள்ளி உண்ணப்போகிறான்.,1,1,1.3,-3.233115,14.821996
9743,"itselleen porsas kiusaa tekee, kun kaukalonsa kaataa.",1,1,1.3,-0.77392715,2.4508529
9744,gored a neighbour's ox. The man told him the reverse.,1,1,1.3,3.4089599,4.0954537
9745,"До бога высоко, до царя далеко. Transliteration: Do boga vysoko, do tsarya daleko. Translation: God is high, the tsar is far away. Meaning: The life of an ordinary person depends more on local authorities than on higher powers.",1,1,1.3,-2.1753137,-5.1143093
9746,"PRESENCE, ABSENCE, SOCIAL INTERCOURSE.",1,1,1.3,-0.079436205,7.5310006
9747,Translation: Through yourself you know others.,1,1,1.3,-0.61411494,-5.365018
9748,washed at home.,1,1,1.3,-0.3647058,7.414621
9749,"du gibst ihnen die Hand, und sie nehmen dir deinen Fuß.",1,1,1.3,1.6999577,8.462973
9750,"Qui gagne, joue bien.",1,1,1.3,-4.0116487,7.107058
9751,Don't cry 'Hey!' till you are over the ditch.,1,1,1.3,5.6046753,6.162374
9752,"Ei Amerikassakaan kultaa lapiolla luoda. (Jurva, Southern Bothnia) (KRA) Not even in America they're shoveling gold .",1,1,1.3,-1.312774,1.4621356
9753,Britain and France had to choose between war and dishonour. They chose dishonour. They will have war.,1,1,1.3,3.645632,5.3729506
9754,"štěstí ve hře, neštěstí v lásce.",1,1,1.3,-0.29995918,9.164664
9755,"variety of books bearing on the subject;"" but adds,.",1,1,1.3,3.024227,3.998156
9756,"There are a Set of People in the World who before they are well fettled in one Habitation, remove to another: fuch Perfons fall under the Doom of this Proverb.",1,1,1.3,2.5298932,4.3287044
9757,"Langston Hughes , in ""Harlem"" in Montage of a Dream Deferred (1951).",1,1,1.3,0.6522399,7.195782
9758,Beats like an unfamiliar pig .,1,1,1.3,7.381513,2.6450336
9759,Don't sell the bearskin before you've killed the bear.,1,1,1.3,5.6180134,6.1858916
9760,"devatero řemesel, desátá bída.",1,1,1.3,0.119873054,8.636738
9761,Avoid ivy hung up..,1,1,1.3,8.491351,6.975594
9762,ei tyhjä säkki pystyssä pysy.,1,1,1.3,-1.2152447,2.9534392
9763,Gegensätze ziehen sich an.,1,1,1.3,1.454992,8.388354
9764,"The devil was sick, the devil a monk would be;.",1,1,1.3,4.3947725,2.2382653
9765,"Transliteration: ""Sherni da dud soney dey pandey vich ee smanda ae.",1,1,1.3,-3.966703,-6.423657
9766,The drums sound better at a distance.,1,1,1.3,-0.63424194,-0.29778764
9767,"On niin kylmä, että kus kaarellej jäätyy. (Hollola) (PLK) It's so cold that pee freezes into a curve.",1,1,1.3,-0.6878875,0.8701212
9768,Хлеб всему́ голова́. Transliteration: Khleb vsemu golova. Translation: Bread is the head of everything. Bread is the staff of life.,1,1,1.3,-2.087548,-5.5107517
9769,"had served in his youth at a small inn at Hounslow,.",1,1,1.3,2.1514294,5.4119887
9770,"The father donated a vineyard to his son, the son didn't give a single bunch of grapes to the father.",1,1,1.3,2.267317,2.0752525
9771,"Yks äiti elättää kuus tytärtä, mut kuus tytärtä ei elätä yhtä äitiä. (Salajärvi, Karelia) (MSA) One mother looks after six daughters, but six daughters do not look after one mother.",1,1,1.3,1.8874611,1.7022362
9772,"After rain comes fine weather"" (French).",1,1,1.3,6.5890236,9.546839
9773,Arthur could not tame a woman's tongue.,1,1,1.3,0.92081475,2.3777218
9774,AMBITION ~n. An overmastering desire to be vilified by enemies while living and made ridiculous by friends when dead.,1,1,1.3,4.4577703,10.756274
9775,at which there is neither want nor surplus. Practically.,1,1,1.3,0.67024386,3.8302283
9776,"Eteläpohjalaanen esileikki: ""Aattele ittes märjäks, mää meen hyyssihin."" (Juha Mieto, Kurikka, Southern Bothnia) Southern Bothnian foreplay: "" Think yourself wet while I visit the toilet.",1,1,1.3,-1.2262883,1.5438355
9777,Not seeing the forest for the trees.,1,1,1.3,0.74143386,4.8233366
9778,Moins vaut rage que courage.,1,1,1.3,-3.8900728,7.3808866
9779,איזהו חכם? הלומד מכל אדם.,1,1,1.3,-0.35381764,17.987085
9780,the devil does not grow rich.,1,1,1.3,0.728674,-0.61949056
9781,Translation: A disaster seldom comes alone.,1,1,1.3,0.23732972,-5.4968424
9782,"Pau ka pali, hala ka luuluu kaumaha. Past the precipice, past the fears. An expression of congratulation on trouble ended. [ 1 ].",1,1,1.3,3.11713,3.9543583
9783,častá krůpěj i kámen proráží.,1,1,1.3,-0.22605784,8.060153
9784,Meaning: Only when something bad happens; the skeleton(s) in the closet will be revealed.,1,1,1.3,-6.9055576,12.791318
9785,அடுத்து வந்தவர்களுக்கு ஆதரவு சொல்லுகிறவன் குரு.,1,1,1.3,-2.6575787,14.075073
9786,"Se moquer de la philosophie, c'est vraiment philosopher.",1,1,1.3,-2.3199239,7.6055946
9787,more pains to be damned than to be saved.,1,1,1.3,3.086026,1.4292283
9788,Translation: New brooms clean well.,1,1,1.3,0.14190534,-5.3727164
9789,Transliteration: Saneh bplaay jawak phuaa rak john dtaay.,1,1,1.3,-3.9289186,-6.4246635
9790,The unspoken word will end the quarrel.,1,1,1.3,4.9464984,3.054544
9791,"ami elmúlt, elmúlt.",1,1,1.3,-0.027581865,9.099888
9792,Need makes the naked man run.,1,1,1.3,4.134661,1.125237
9793,Un mal Ã¨ la vigilia dell' altro.,1,1,1.3,-3.3090653,9.58232
9794,"Sullied his face, and cried, 'Remember thee.",1,1,1.3,2.7826645,5.318578
9795,Translation : Like buying Saturn (a malignant star) in his worst shape with borrowed money.,1,1,1.3,-0.54390734,-4.844121
9796,Translitertion: Khoroshiy tovar sam sebya khvalit.,1,1,1.3,-3.3056233,-6.1100025
9797,Утопа́ющий за соло́минку хвата́ется. Transliteration: Utopayuschiy i za solominku khvatayetsya. Translation: A drowning man grabs even a straw. A drowning man will cling to a straw.,1,1,1.3,-2.1129239,-5.539941
9798,"nor upon rumor (itikirā),.",1,1,1.3,-0.5487339,8.20248
9799,Common fame is a common liar.,1,1,1.3,-0.906222,5.8543577
9800,"and shot him dead, so that the first husband found.",1,1,1.3,1.8319341,3.5993779
9801,Note : Similiar to sling of numbers 2005 and 2747.,1,1,1.3,3.0894988,5.9775715
9802,"to be well,.",1,1,1.3,2.3307405,6.765787
9803,Parem päeva kuumus kui vihma vilu. (EVS) The heat of the day is better than the coldness of rain .,1,1,1.3,-0.64721495,-0.3387978
9804,It early pricks that will be a thorn.,1,1,1.3,5.265903,2.9290216
9805,Meaning: The proposed alternative is no better.,1,1,1.3,-7.342204,13.09676
9806,"found, however, in any classical author, but appears.",1,1,1.3,0.53573775,7.1071157
9807,When an old dog barks look out.,1,1,1.3,2.1486068,2.651088
9808,Turn about is fair play.,1,1,1.3,0.97121996,6.7947016
9809,"the prevalent anticipations of their fall,.",1,1,1.3,3.0750651,3.9682508
9810,"concession were kept secret, rather than engage in.",1,1,1.3,2.922551,1.8348573
9811,"Pedro Calderon , El Medico de su Honra . (1637).",1,1,1.3,-1.6487772,8.3510475
9812,"eats a cold meal"" (Catalan).",1,1,1.3,5.231178,-1.7177331
9813,Shows stars and women in a better light.,1,1,1.3,-0.64259034,-0.30516875
9814,a contented mind is a perpetual feast.,1,1,1.3,0.9764053,6.81776
9815,"relaxes your attention, and gives your thoughts liberty.",1,1,1.3,4.7556386,5.7627764
9816,Thirst comes from drinking.,1,1,1.3,2.461835,-0.27348688
9817,"English equivalentː United we stand, divided we fall.",1,1,1.3,-7.391,-1.9265778
9818,"world, that the line was translated thus: ""For a point.",1,1,1.3,-0.16852117,-4.410597
9819,"Assai romor e poca lana, disse colui che tosava la porca.",1,1,1.3,-3.2052722,9.50327
9820,"Naapuri naapurin asumahan opettaa. (Laihia, Southern Bothnia) (KRA) The neighbor teaches the neighbor to live at home .",1,1,1.3,-1.278755,1.4984924
9821,Lönnroth (1978). Den dubbla scenen: muntlig diktning från Eddan till ABBA .,1,1,1.3,0.68081063,8.151499
9822,"Sadan kilon keijukainen. (Espoo, Uusimaa) (RRO) A fairy with one hundred kilos.",1,1,1.3,6.267617,4.975181
9823,"Sill ei onnee, jolla ei kovvoo syöntä. (Sotkamo) (KRA) The one who hasn't cold heart hasn't luck .",1,1,1.3,-0.055970043,0.22689
9824,A single swallow doth not the summer make.,1,1,1.3,4.030945,1.3444877
9825,все дороги ведут в Рим.,1,1,1.3,0.05540671,10.370754
9826,"Чужу́ю беду́ рука́ми разведу́, (а к свое́й ума́ не приложу́). Transliteration: Chuzhuyu bedu rukami razvedyu, (a k svoyey uma ne prilozhu). Translation: [I can] push others' problem away with my hands, (but can't put my [own] mind to my own problem). Meaning: All problems seem to be easy to solve, unless they're your own.",1,1,1.3,-2.1791523,-5.1350307
9827,"Compare: Не говори́ гоп, пока́ не переско́чишь (перепры́гнешь) .",1,1,1.3,-3.2815413,4.475337
9828,"Closest Make love, not war.",1,1,1.3,4.075939,1.1576493
9829,de beste stuurlui staan aan wal.,1,1,1.3,-1.0989231,8.221387
9830,"Vahvassa myötätuulessa. (Tampere, Tavastia) (RRO) In the strong following wind . (Getting drunk ).",1,1,1.3,-0.43579245,1.7790399
9831,"It will find some way to manifest itself, in spite of.",1,1,1.3,5.143198,3.3769686
9832,Repetition is the mother of memory.,1,1,1.3,2.2682745,1.7621989
9833,the other a shepherdess. This pair kept up an.,1,1,1.3,2.1285887,1.8897809
9834,"Rest is a necessity , not an objective. It is better to aim the spear at the moon and strike the eagle, than to aim at the eagle and strike only a rock.",1,1,1.3,-0.5000157,-0.16887169
9835,"have an Eve, to blame for his own faults.",1,1,1.3,2.009522,5.2815104
9836,Но́вая метла по-но́вому метёт. Transliteration: Novaya metla po-novomu metyot. Translation: A new broom sweeps in a new way. Meaning: Newcomers are the most ambitious. A new broom sweeps clean.; In with the new and out with the old.,1,1,1.3,-2.1567907,-5.1559277
9837,"Пожале́л волк кобы́лу, оста́вил хвост да гри́ву. Transliteration: Pozhalel volk kobylu, ostavil khvost da grivu Translation: The wolf spared the mare, left a tail and mane.",1,1,1.3,-2.1048622,-5.4819007
9838,good as two.,1,1,1.3,0.88527614,0.69532865
9839,Old age comes not alone .,1,1,1.3,-0.80984485,5.414953
9840,"Пья́ному мо́ре по коле́но (, а лу́жа — по́ уши). Transliteration: P'yanomu more po koleno (, a luzha - po ushi). Translation: For a drunk, the sea is knee-deep (, and a puddle ear-deep). Meaning: Drunk people brag a lot, yet are capable of very little.",1,1,1.3,-2.1708825,-5.156026
9841,"chopped off"" (Arab and Spanish).",1,1,1.3,5.5600295,-6.2099757
9842,Mouth to ears and the stomach to knees when you eat rich man's food !,1,1,1.3,3.662041,5.1305785
9843,यह मुँह और मसूर की दाल.,1,1,1.3,-0.6010644,14.367558
9845,"Дурако́в не се́ют, не жнут, са́ми родя́тся. Transliteration: Durakov ne seyut, ne zhnut, sami rodyatsya. Translation: Fools are not sown or reaped, they appear by themselves. There's a sucker born every minute.",1,1,1.3,-2.1105573,-5.5273085
9846,Literally: A good word is worth much and costs little.,1,1,1.3,-2.576343,2.7545433
9847,"But some people fancy themselves masters born,.",1,1,1.3,2.1321292,4.3302393
9849,"imagination,"" says Montaigne, ""embraces more fervently.",1,1,1.3,-1.1572486,7.709614
9850,gutta cavat lapidem.,1,1,1.3,-1.1057277,8.766025
9851,The evidence of a prejudiced witness is to be distrusted.,1,1,1.3,3.05825,4.0310445
9852,"Hawawa ka heenalu, hai ka papa. The awkward person breaks the board in riding on the surf — applied to those who undertake something with which they are not familiar. [ 1 ].",1,1,1.3,3.7648175,4.314346
9853,"godzina sapoty, godzina roboty.",1,1,1.3,-0.04511502,9.206186
9854,"makes some allusion, and which is commended in a.",1,1,1.3,4.285949,1.4052241
9855,"Translation : The Mudaliyar has only a small measure of rice, but keeps a pot that can hold three such measures. Behold the pomp of the Mudaliyar!",1,1,1.3,-0.29588303,-4.320223
9856,The field needs horse 's sweat.,1,1,1.3,4.086672,3.3445852
9857,Translation: Who comes first feasts first.,1,1,1.3,0.19063534,-5.4316506
9858,"Solomon , Proverbs 3:31.",1,1,1.3,7.3366914,-0.13190341
9859,Болту́н — нахо́дка для шпио́на. Transliteration: Boltun — nakhodka dlya shpiona. Translation: A chatterbox is a treasure for a spy. Loose lips sink ships.,1,1,1.3,-2.1093643,-5.5164604
9860,"the hen crows and the cock is mute"" (Spanish).",1,1,1.3,5.5811677,-6.223461
9861,"Oppija ikä kaikki. (Taipalsaari, Karelia) (KRA) [To] learn [through] whole life . ""Live and learn.",1,1,1.3,-0.6173794,2.139064
9862,"Transliteration: Chto posyeyesh', to i pozhnyosh'.",1,1,1.3,-4.274103,-6.610421
9863,"Translation: Better one today, than two tomorrow.",1,1,1.3,11.845314,0.7698937
9864,Compare: Что ни сде́лает дура́к — все он сде́лает не так; Медве́жья услу́га.,1,1,1.3,-3.3112946,4.456198
9865,"ఎరువు సతము కాదు, వాక్కు తోడు కాదు.",1,1,1.3,-6.2026453,16.564426
9866,Transliteration: Tteusi itneun kose kiri itda.,1,1,1.3,-4.559312,-6.7393985
9867,"Älä hätäile koskessa, on vanhan Lapin sääntö. (Enontekiö, Lapland) (KRA) Don't rush in the rapids, is the rule of old Lapland.",1,1,1.3,-0.7343024,1.9185232
9868,"Kyllä nälkä opettaa lappalaisen ampumaan. (Sodankylä, Lapland) (KRA) Hunger teaches a Laplander to shoot, for sure.",1,1,1.3,-0.5652266,2.1863
9869,"Transliteration: Khorosho tomu zhit', komu babushka vorozhit.",1,1,1.3,-4.32024,-6.6318235
9870,Love and ambition admit no fellowship.,1,1,1.3,3.407636,6.0073466
9871,líkur sækir líkan heim.,1,1,1.3,0.017880322,9.483891
9872,"according to the Italians. ""Foxes are all tail, and.",1,1,1.3,5.205246,-1.682014
9873,"Misattributed to Brooker T. Washington This seems to be a paraphrase sumarizing a speech at the Carrie Tuggle Institute, Birmingham, as described in Thinking Black: Some of the Nation's Best Black Columnists Speak Their Mind (1997) by DeWayne Wickham.",1,1,1.3,3.6289086,4.27408
9874,"Не спра́шивай ста́рого, спра́шивай быва́лого. Transliteration: Ne sprashivay starovo, sprashivy byvalogo. Translation: Don't ask the old one, ask the experienced one.",1,1,1.3,-2.1261175,-5.451946
9875,I will make a shaft or a bolt of it.,1,1,1.3,5.3627887,3.4157908
9876,Meaning: Don't waste resources.,1,1,1.3,-6.837722,13.28515
9877,Toises taskuss or reikä eikä toiseskan om mitiä. (Hollola) (KRA) There's a hole in the other pocket and there is nothing in the other either.,1,1,1.3,0.8226774,3.352963
9878,"Ei Helsingissäkään piikaa piirongin päällä pidetä. (Pori, Satakunta) (KRA) Even in Helsinki they don't keep a housemaid on the dresser.",1,1,1.3,-0.81123763,1.9582897
9879,"has hardly fallen on the ear from the last church, when.",1,1,1.3,2.3276827,-0.12248698
9880,"hound hunts by kind"" (French).",1,1,1.3,6.596155,9.557877
9881,"have helped to preserve the memory of events, manners,.",1,1,1.3,3.725597,5.2819886
9882,"Var smed har sin sed. Translation: Each smith has his custom. Meaning: Each household has its own customs. Source: Svenska Akademin (1876), entry Smed.",1,1,1.3,1.4749148,5.201277
9883,Al toro y al aire darles calle.,1,1,1.3,-1.7707514,8.2369
9884,"Oma suu o likempänä ko kontin suu. (Turku, Varsinais-Suomi) (KRA) Own mouth is closer than the mouth of your backpack.",1,1,1.3,-0.42902416,1.803721
9885,"before life was extinct, and cut him down in a state of.",1,1,1.3,3.8590205,5.484842
9886,"in a Belgian newspaper, the.",1,1,1.3,2.7338493,3.7043562
9887,"Attributed to Dr. Laud by Francis Bacon, Apothegms, No. 273 (1674).",1,1,1.3,2.1665428,6.7549314
9888,O my dread liege! it is the sap of bliss.,1,1,1.3,3.2735205,3.6594448
